(15.82, 178.90, 179.85)
(15.64, 179.58, 179.94)
(15.95, 179.07, 179.87)
(15.57, 178.24, 179.76)
(16.06, 179.02, 179.86)
(15.61, 179.31, 179.91)
(15.85, 178.85, 179.84)
(15.26, 178.26, 179.77)
(15.55, 179.20, 179.89)
(16.17, 178.82, 179.83)
(15.96, 179.32, 179.91)
(15.76, 178.84, 179.84)
(15.46, 178.34, 179.77)
(15.05, 177.90, 179.72)
(15.73, 178.47, 179.79)
(15.75, 178.89, 179.85)
(15.15, 179.01, 179.87)
(15.13, 178.90, 179.85)
(15.88, 179.32, 179.91)
(15.60, 179.20, 179.89)
(15.40, 179.14, 179.88)
(15.18, 177.71, 179.69)
(15.88, 178.75, 179.83)
(14.89, 179.11, 179.88)
(15.41, 178.60, 179.81)
(13.48, 178.96, 179.88)
(15.16, 178.74, 179.83)
(14.49, 176.97, 179.61)
(14.66, 180.11, 180.01)
(14.64, 177.85, 179.72)
(15.99, 178.96, 179.85)
(16.60, 179.85, 179.98)
(14.67, 182.47, 180.32)
(16.50, 181.55, 180.22)
(15.23, 178.81, 179.84)
(15.77, 178.79, 179.83)
(16.21, 179.49, 179.93)
(16.93, 179.07, 179.86)
(16.06, 179.12, 179.88)
(15.98, 179.12, 179.88)
(15.37, 178.38, 179.78)