(271.83, 322.95, 38.16)
(271.88, 315.43, 45.90)
(271.70, 312.22, 49.05)
(271.89, 318.93, 42.32)
(271.38, 317.61, 43.33)
(271.93, 324.05, 37.10)
(271.09, 292.71, 68.30)
(270.65, 280.25, 80.39)
(271.37, 222.84, 138.09)
(271.59, 233.84, 127.44)
(273.46, 190.80, 169.83)
(273.99, 191.04, 169.70)
(274.97, 185.60, 174.86)
(276.36, 182.13, 178.10)
(276.75, 183.15, 177.20)
(277.25, 176.71, 182.90)
(280.86, 172.87, 185.89)
(282.19, 177.79, 181.78)
(284.02, 177.85, 181.68)
(284.92, 178.88, 180.86)
(287.00, 179.12, 180.65)
(288.12, 177.77, 181.62)
(293.20, 161.10, 192.53)
(287.44, 178.99, 180.74)
(290.23, 177.50, 181.74)
(292.81, 174.54, 183.63)
(291.58, 178.31, 181.15)
(294.10, 169.00, 187.14)
(293.10, 179.27, 180.48)
(295.71, 181.22, 179.23)
(293.08, 185.05, 176.66)
(291.89, 187.58, 174.87)
(291.74, 177.04, 182.01)
(291.87, 177.91, 181.41)
(294.10, 175.40, 182.98)
(293.19, 175.91, 182.70)
(295.30, 176.96, 181.92)
(295.80, 174.61, 183.38)
(295.86, 173.38, 184.15)
(298.28, 174.85, 183.08)
(298.45, 174.22, 183.45)
(301.96, 178.88, 180.62)
(300.81, 178.83, 180.67)
(302.27, 180.03, 179.98)
(303.85, 180.70, 179.62)
(304.60, 181.53, 179.19)
(305.48, 182.64, 178.64)
(304.24, 182.26, 178.80)
(306.65, 184.15, 177.91)
(306.84, 185.45, 177.27)
(307.16, 185.70, 177.16)
(310.12, 186.95, 176.76)
(310.24, 187.14, 176.68)
(313.93, 188.28, 176.47)
(316.23, 188.43, 176.61)
(311.00, 186.96, 176.83)
(313.88, 187.07, 176.99)
(313.27, 186.63, 177.13)
(314.60, 186.74, 177.18)
(314.90, 185.39, 177.76)
(315.37, 186.02, 177.53)
(314.28, 186.33, 177.33)
(320.15, 184.94, 178.21)
(319.16, 184.46, 178.34)
(318.06, 184.78, 178.17)
(320.00, 183.93, 178.57)
(320.58, 184.02, 178.56)
(320.69, 184.78, 178.29)
(321.41, 184.03, 178.59)
(320.93, 184.01, 178.58)
(321.69, 183.22, 178.88)
(320.62, 184.08, 178.54)
(320.12, 183.88, 178.59)
(320.91, 183.94, 178.60)
(321.90, 186.13, 177.88)
(320.82, 183.73, 178.67)
(320.64, 185.86, 177.90)
(322.95, 180.71, 179.76)
(325.56, 184.33, 178.66)
(328.12, 182.71, 179.23)
(326.14, 183.42, 178.96)
(326.41, 182.74, 179.17)
(327.54, 183.14, 179.09)
(328.14, 183.74, 178.93)
(330.00, 182.07, 179.44)
(332.67, 184.35, 178.94)
(332.24, 181.88, 179.53)
(335.14, 182.44, 179.46)
(337.20, 180.97, 179.81)
(335.78, 182.55, 179.45)
(336.38, 182.11, 179.56)
(336.86, 181.70, 179.65)
(335.04, 183.47, 179.23)
(335.89, 183.27, 179.30)
(330.97, 181.27, 179.67)
(330.94, 182.34, 179.39)
(325.62, 182.91, 179.10)
(323.82, 181.84, 179.40)
(326.91, 183.52, 178.95)
(324.99, 183.65, 178.85)
(323.40, 183.00, 179.01)
(324.93, 182.95, 179.07)
(324.52, 182.66, 179.15)
(323.45, 183.07, 178.99)
(321.01, 183.42, 178.79)
(319.85, 183.47, 178.73)
(320.73, 184.32, 178.46)
(317.82, 183.16, 178.78)
(317.82, 183.16, 178.78)
(317.82, 183.16, 178.78)
(306.61, 182.62, 178.68)
(312.32, 183.05, 178.65)
(309.81, 185.58, 177.38)
(305.18, 184.43, 177.70)
(303.99, 183.84, 177.96)
(303.24, 185.08, 177.25)
(300.80, 185.00, 177.16)
(296.39, 184.05, 177.49)
(296.17, 183.93, 177.55)
(293.95, 186.60, 175.71)
(293.18, 188.11, 174.64)
(289.21, 191.64, 171.72)
(288.94, 193.07, 170.65)
(288.47, 196.53, 168.05)
(292.81, 191.26, 172.51)
(304.92, 183.76, 178.04)
(310.93, 186.28, 177.13)
(313.62, 186.32, 177.29)
(317.69, 185.31, 177.94)
(325.46, 184.11, 178.72)
(323.00, 184.66, 178.44)
(324.54, 183.13, 179.00)
(329.26, 180.58, 179.84)
(328.91, 186.81, 178.10)
(334.43, 184.93, 178.88)
(337.07, 182.00, 179.59)
(337.16, 184.79, 179.03)
(341.00, 186.18, 178.97)
(340.85, 186.01, 178.99)
(338.92, 185.03, 179.06)
(337.08, 185.09, 178.97)
(334.32, 186.15, 178.60)
(320.35, 192.56, 175.46)
(320.11, 180.52, 179.81)
(307.62, 180.75, 179.63)
(305.87, 183.71, 178.10)
(303.85, 184.80, 177.44)
(300.30, 187.81, 175.51)
(294.14, 190.47, 173.21)
