(357.58, 0.00, 0.00)
(357.07, 0.00, 0.00)
(357.07, 0.00, 0.00)
(357.07, 0.00, 0.00)
(357.44, 0.00, 0.00)
(357.43, 0.00, 0.00)
(357.43, 0.00, 0.00)
(357.64, 0.00, 0.00)
(357.64, 0.00, 0.00)
(357.64, 0.00, 0.00)
(357.64, 0.00, 0.00)
(357.64, 0.00, 0.00)
(357.53, 0.00, 0.00)
(357.70, 0.00, 0.00)
(357.38, 0.00, 0.00)
(357.38, 0.00, 0.00)
(357.38, 0.00, 0.00)
(357.38, 0.00, 0.00)
(357.38, 0.00, 0.00)
(357.38, 0.00, 0.00)
(357.38, 0.00, 0.00)
(357.32, 0.00, 0.00)
(357.32, 0.00, 0.00)
(358.00, 0.00, 0.00)
(358.00, 0.00, 0.00)
(358.09, 0.00, 0.00)
(358.09, 0.00, 0.00)
(358.09, 0.00, 0.00)
(357.08, 0.00, 0.00)
(357.08, 0.00, 0.00)
(357.08, 0.00, 0.00)
(357.08, 0.00, 0.00)
(357.26, 0.00, 0.00)
(357.26, 0.00, 0.00)
(357.26, 0.00, 0.00)
(357.64, 0.00, 0.00)
(357.64, 0.00, 0.00)
(357.64, 0.00, 0.00)
(357.83, 0.00, 0.00)
(357.83, 0.00, 0.00)
(357.83, 0.00, 0.00)
(357.31, 0.00, 0.00)
(357.31, 0.00, 0.00)
(357.31, 0.00, 0.00)
(356.49, 0.00, 0.00)
(356.49, 0.00, 0.00)
(357.50, 0.00, 0.00)
(357.50, 0.00, 0.00)
(357.62, 0.00, 0.00)
(357.62, 0.00, 0.00)
(357.41, 0.00, 0.00)
(356.91, 0.00, 0.00)
(356.91, 0.00, 0.00)
(356.91, 0.00, 0.00)
(356.91, 0.00, 0.00)
(357.33, 0.00, 0.00)
(357.33, 0.00, 0.00)
(357.33, 0.00, 0.00)
(358.06, 0.00, 0.00)
(358.06, 0.00, 0.00)
(358.06, 0.00, 0.00)
(358.06, 0.00, 0.00)
(357.24, 0.00, 0.00)
(357.24, 0.00, 0.00)
(357.24, 0.00, 0.00)
(357.20, 0.00, 0.00)
(357.20, 0.00, 0.00)
(357.20, 0.00, 0.00)
(357.55, 0.00, 0.00)
(357.55, 0.00, 0.00)
(357.55, 0.00, 0.00)
(357.60, 0.00, 0.00)
(357.60, 0.00, 0.00)
(357.60, 0.00, 0.00)
(357.60, 0.00, 0.00)
(357.60, 0.00, 0.00)
(357.60, 0.00, 0.00)
(357.26, 0.00, 0.00)
(357.79, 0.00, 0.00)
(357.79, 0.00, 0.00)
(357.79, 0.00, 0.00)
(357.79, 0.00, 0.00)
(357.79, 0.00, 0.00)
(358.13, 0.00, 0.00)
(358.13, 0.00, 0.00)
(358.13, 0.00, 0.00)
(357.24, 0.00, 0.00)
(357.93, 0.00, 0.00)
(357.93, 0.00, 0.00)
(357.05, 0.00, 0.00)
(357.05, 0.00, 0.00)
(355.73, 0.00, 0.00)
(355.73, 0.00, 0.00)
(355.73, 0.00, 0.00)
(357.10, 0.00, 0.00)
(357.10, 0.00, 0.00)
(357.10, 0.00, 0.00)
(357.81, 0.00, 0.00)
(357.81, 0.00, 0.00)
(357.81, 0.00, 0.00)
(357.81, 0.00, 0.00)
(356.99, 0.00, 0.00)
(356.99, 0.00, 0.00)
(356.99, 0.00, 0.00)
(356.99, 0.00, 0.00)
(356.99, 0.00, 0.00)
(356.13, 0.00, 0.00)
(356.13, 0.00, 0.00)
(357.34, 0.00, 0.00)
(357.85, 0.00, 0.00)
(357.85, 0.00, 0.00)
(357.85, 0.00, 0.00)
(357.85, 0.00, 0.00)
(357.85, 0.00, 0.00)
(357.85, 0.00, 0.00)
(357.85, 0.00, 0.00)
(357.06, 0.00, 0.00)
(355.99, 0.00, 0.00)
(355.99, 0.00, 0.00)
(357.23, 0.00, 0.00)
(357.23, 0.00, 0.00)
(356.46, 0.00, 0.00)
(356.46, 0.00, 0.00)
(356.46, 0.00, 0.00)
(356.46, 0.00, 0.00)
(355.18, 0.00, 0.00)
(355.18, 0.00, 0.00)
(355.18, 0.00, 0.00)
(355.18, 0.00, 0.00)
(355.18, 0.00, 0.00)
(355.38, 0.00, 0.00)
(355.38, 0.00, 0.00)
(355.38, 0.00, 0.00)
(355.44, 0.00, 0.00)
(355.44, 0.00, 0.00)
(355.44, 0.00, 0.00)
(355.68, 0.00, 0.00)
(355.68, 0.00, 0.00)
(354.47, 0.00, 0.00)
(354.47, 0.00, 0.00)
(354.47, 0.00, 0.00)
(352.76, 0.00, 0.00)
(352.76, 0.00, 0.00)
(352.76, 0.00, 0.00)
(353.63, 0.00, 0.00)
(353.63, 0.00, 0.00)
(353.63, 0.00, 0.00)
(353.63, 0.00, 0.00)
(352.48, 0.00, 0.00)
(352.48, 0.00, 0.00)
(352.48, 0.00, 0.00)
(351.21, 0.00, 0.00)
(351.21, 0.00, 0.00)
(351.98, 0.00, 0.00)
(351.98, 0.00, 0.00)
(351.98, 0.00, 0.00)
(351.98, 0.00, 0.00)
(351.98, 0.00, 0.00)
(351.98, 0.00, 0.00)
(351.98, 0.00, 0.00)
(350.55, 0.00, 0.00)
(350.55, 0.00, 0.00)
(350.82, 0.00, 0.00)
(350.82, 0.00, 0.00)
(351.31, 0.00, 0.00)
(351.31, 0.00, 0.00)
(351.31, 0.00, 0.00)
(351.31, 0.00, 0.00)
(351.31, 0.00, 0.00)
(351.31, 0.00, 0.00)
(349.33, 0.00, 0.00)
(347.06, 0.00, 0.00)
(347.06, 0.00, 0.00)
(347.06, 0.00, 0.00)
(347.06, 0.00, 0.00)
(347.06, 0.00, 0.00)
(346.33, 0.00, 0.00)
(346.33, 0.00, 0.00)
(346.33, 0.00, 0.00)
(346.33, 0.00, 0.00)
(346.31, 0.00, 0.00)
(346.31, 0.00, 0.00)
(345.67, 0.00, 0.00)
(344.32, 0.00, 0.00)
(344.32, 0.00, 0.00)
(344.32, 0.00, 0.00)
(344.32, 0.00, 0.00)
(344.32, 0.00, 0.00)
(343.95, 0.00, 0.00)
(343.30, 0.00, 0.00)
(343.30, 0.00, 0.00)
(343.30, 0.00, 0.00)
(343.30, 0.00, 0.00)
(343.30, 0.00, 0.00)
(342.76, 0.00, 0.00)
(342.76, 0.00, 0.00)
(343.60, 0.00, 0.00)
(343.60, 0.00, 0.00)
(342.62, 0.00, 0.00)
(342.62, 0.00, 0.00)
(341.75, 0.00, 0.00)
(341.75, 0.00, 0.00)
(341.75, 0.00, 0.00)
(341.77, 0.00, 0.00)
(341.77, 0.00, 0.00)
(342.24, 0.00, 0.00)
(342.24, 0.00, 0.00)
(342.24, 0.00, 0.00)
(342.14, 0.00, 0.00)
(342.14, 0.00, 0.00)
(342.14, 0.00, 0.00)
(342.14, 0.00, 0.00)
(342.47, 0.00, 0.00)
(342.47, 0.00, 0.00)
(343.09, 0.00, 0.00)
(343.09, 0.00, 0.00)
(343.09, 0.00, 0.00)
(343.09, 0.00, 0.00)
(341.47, 0.00, 0.00)
(340.52, 0.00, 0.00)
(340.52, 0.00, 0.00)
(340.53, 0.00, 0.00)
(340.53, 0.00, 0.00)
(340.53, 0.00, 0.00)
(339.45, 0.00, 0.00)
(339.45, 0.00, 0.00)
(339.45, 0.00, 0.00)
(338.28, 0.00, 0.00)
(338.28, 0.00, 0.00)
(338.28, 0.00, 0.00)
(339.55, 0.00, 0.00)
(339.55, 0.00, 0.00)
(339.55, 0.00, 0.00)
(338.13, 0.00, 0.00)
(338.13, 0.00, 0.00)
(338.13, 0.00, 0.00)
(338.00, 0.00, 0.00)
(338.00, 0.00, 0.00)
(338.00, 0.00, 0.00)
(337.32, 0.00, 0.00)
(337.32, 0.00, 0.00)
(334.92, 0.00, 0.00)
(334.92, 0.00, 0.00)
(334.92, 0.00, 0.00)
(333.63, 0.00, 0.00)
(333.63, 0.00, 0.00)
(333.63, 0.00, 0.00)
(333.91, 0.00, 0.00)
(333.98, 0.00, 0.00)
(333.98, 0.00, 0.00)
(333.98, 0.00, 0.00)
(332.76, 0.00, 0.00)
(332.76, 0.00, 0.00)
(332.76, 0.00, 0.00)
(332.76, 0.00, 0.00)
(333.22, 0.00, 0.00)
(333.22, 0.00, 0.00)
(333.22, 0.00, 0.00)
(332.34, 0.00, 0.00)
(332.34, 0.00, 0.00)
(332.07, 0.00, 0.00)
(331.47, 0.00, 0.00)
(331.47, 0.00, 0.00)
(331.47, 0.00, 0.00)
(331.47, 0.00, 0.00)
(331.47, 0.00, 0.00)
(331.99, 0.00, 0.00)
(331.99, 0.00, 0.00)
(332.21, 0.00, 0.00)
(332.21, 0.00, 0.00)
(332.21, 0.00, 0.00)
(331.93, 0.00, 0.00)
(331.35, 0.00, 0.00)
(331.35, 0.00, 0.00)
(331.35, 0.00, 0.00)
(331.35, 0.00, 0.00)
(331.35, 0.00, 0.00)
(332.02, 0.00, 0.00)
(329.78, 0.00, 0.00)
(329.78, 0.00, 0.00)
(329.78, 0.00, 0.00)
(329.46, 0.00, 0.00)
(329.46, 0.00, 0.00)
(329.46, 0.00, 0.00)
(327.39, 0.00, 0.00)
(327.39, 0.00, 0.00)
(327.67, 0.00, 0.00)
(327.67, 0.00, 0.00)
(327.67, 0.00, 0.00)
(327.67, 0.00, 0.00)
(327.08, 0.00, 0.00)
(327.08, 0.00, 0.00)
(327.08, 0.00, 0.00)
(326.41, 0.00, 0.00)
(326.41, 0.00, 0.00)
(325.84, 0.00, 0.00)
(324.74, 0.00, 0.00)
(324.74, 0.00, 0.00)
(325.20, 0.00, 0.00)
(325.20, 0.00, 0.00)
(325.20, 0.00, 0.00)
(325.20, 0.00, 0.00)
(325.20, 0.00, 0.00)
(324.86, 0.00, 0.00)
(324.86, 0.00, 0.00)
(323.84, 0.00, 0.00)
(323.84, 0.00, 0.00)
(322.76, 0.00, 0.00)
(322.76, 0.00, 0.00)
(319.82, 0.00, 0.00)
(319.82, 0.00, 0.00)
